file,artist,genre,style,search
Realism/vasily-vereshchagin_blowing-from-guns-in-british-india-1884.jpg,0,history painting,161,vasily-vereshchagin/blowing-from-guns-in-british-india-1884
Realism/thomas-eakins_photograph-1910-24.jpg,0,photo,161,thomas-eakins/photograph-1910-24
Realism/anders-zorn_self-portrait-in-red-1915.jpg,0,self-portrait,161,anders-zorn/self-portrait-in-red-1915
Realism/ilya-mashkov_rowanberry-1939.jpg,0,flower painting,161,ilya-mashkov/rowanberry-1939
Realism/vasily-vereshchagin_the-iconostasis-of-the-church-of-john-the-theologian-on-ishna-near-rostov-yaroslavsky-1888.jpg,0,interior,161,vasily-vereshchagin/the-iconostasis-of-the-church-of-john-the-theologian-on-ishna-near-rostov-yaroslavsky-1888
Realism/peder-severin-kroyer_boys-bathing-1892.jpg,0,genre painting,161,peder-severin-kroyer/boys-bathing-1892
Realism/constant-troyon_cows-at-the-watering-1855.jpg,0,animal painting,161,constant-troyon/cows-at-the-watering-1855
Realism/henri-fantin-latour_roses-5.jpg,0,flower painting,161,henri-fantin-latour/roses-5
Realism/anders-zorn_self-portrait.jpg,0,self-portrait,161,anders-zorn/self-portrait
Realism/isaac-levitan_cornflowers-1894.jpg,0,flower painting,161,isaac-levitan/cornflowers-1894
Realism/henri-fantin-latour_roses-4.jpg,0,flower painting,161,henri-fantin-latour/roses-4
Realism/camille-corot_cow-in-a-stable-also-known-as-the-black-cow.jpg,0,animal painting,161,camille-corot/cow-in-a-stable-also-known-as-the-black-cow
Realism/felix-vallotton_my-portrait-1885.jpg,0,self-portrait,161,felix-vallotton/my-portrait-1885
Realism/henri-fantin-latour_white-roses-in-a-vase-1885.jpg,0,flower painting,161,henri-fantin-latour/white-roses-in-a-vase-1885
Realism/vasily-polenov_golden-tsarina-s-chamber-window-1877.jpg,0,interior,161,vasily-polenov/golden-tsarina-s-chamber-window-1877
Realism/alexey-bogolyubov_battle-of-osel-island-1866.jpg,0,marina,161,alexey-bogolyubov/battle-of-osel-island-1866
Realism/henri-fantin-latour_bouquet-of-roses.jpg,0,flower painting,161,henri-fantin-latour/bouquet-of-roses
Realism/yiannis-moralis_self-portrait-with-painter-s-wife-1943.jpg,0,self-portrait,161,yiannis-moralis/self-portrait-with-painter-s-wife-1943
Realism/henri-fantin-latour_white-roses-1873.jpg,0,flower painting,161,henri-fantin-latour/white-roses-1873
Realism/thomas-eakins_photo-thomas-eakins-carrying-a-woman-1885.jpg,0,photo,161,thomas-eakins/photo-thomas-eakins-carrying-a-woman-1885
Realism/henri-fantin-latour_flowers-1862-1.jpg,0,flower painting,161,henri-fantin-latour/flowers-1862-1
Realism/vasily-polenov_chronicle-of-our-artistic-circle-drawing-for-the-cover-1894.jpg,0,interior,161,vasily-polenov/chronicle-of-our-artistic-circle-drawing-for-the-cover-1894
Realism/alexey-bogolyubov_battle-of-sinop.jpg,0,marina,161,alexey-bogolyubov/battle-of-sinop
Realism/henri-fantin-latour_vase-of-flowers.jpg,0,flower painting,161,henri-fantin-latour/vase-of-flowers
Realism/columbano-bordalo-pinheiro_auto-retrato-1904.jpg,0,self-portrait,161,columbano-bordalo-pinheiro/auto-retrato-1904
Realism/peder-severin-kroyer_fishing-boats-1884.jpg,0,marina,161,peder-severin-kroyer/fishing-boats-1884
Realism/vasily-vereshchagin_winners-1879.jpg,0,battle painting,161,vasily-vereshchagin/winners-1879
Realism/james-tissot_the-warrior-s-daughter-or-the-convalescent.jpg,0,panorama,161,james-tissot/the-warrior-s-daughter-or-the-convalescent
Realism/vasily-vereshchagin_before-the-attack-at-plevna-1881.jpg,0,battle painting,161,vasily-vereshchagin/before-the-attack-at-plevna-1881
Realism/vasily-polenov_barge.jpg,0,marina,161,vasily-polenov/barge
Realism/viktor-vasnetsov_self-portrait-1873.jpg,0,self-portrait,161,viktor-vasnetsov/self-portrait-1873
Realism/henri-fantin-latour_daisies-and-dahlias-1872.jpg,0,flower painting,161,henri-fantin-latour/daisies-and-dahlias-1872
Realism/vasily-polenov_downpour-1874.jpg,0,landscape,161,vasily-polenov/downpour-1874
Realism/thomas-eakins_thomas-eakins-and-j-laurie-wallace-1883-2.jpg,0,photo,161,thomas-eakins/thomas-eakins-and-j-laurie-wallace-1883-2
Realism/henri-fantin-latour_still-life-with-flowers-1862.jpg,0,flower painting,161,henri-fantin-latour/still-life-with-flowers-1862
Realism/isaac-levitan_conservatory.jpg,0,interior,161,isaac-levitan/conservatory
Realism/odilon-redon_geraniums-1902.jpg,0,flower painting,161,odilon-redon/geraniums-1902
Realism/henri-matisse_studio-under-the-eaves.jpg,0,interior,161,henri-matisse/studio-under-the-eaves
Realism/james-tissot_the-focus-of-the-com-die-fra.jpg,0,interior,161,james-tissot/the-focus-of-the-com-die-fra
Realism/gustave-courbet_the-trout-1872.jpg,0,animal painting,161,gustave-courbet/the-trout-1872
Realism/julius-leblanc-stewart_self-portrait-1886(1).jpg,0,self-portrait,161,julius-leblanc-stewart/self-portrait-1886
Realism/henri-fantin-latour_sweet-peas-in-a-vase.jpg,0,flower painting,161,henri-fantin-latour/sweet-peas-in-a-vase
Realism/thomas-eakins_two-nude-boys-boxing-in-atelier.jpg,0,photo,161,thomas-eakins/two-nude-boys-boxing-in-atelier
Realism/vasily-vereshchagin_at-shipka-all-is-quiet-1879.jpg,0,battle painting,161,vasily-vereshchagin/at-shipka-all-is-quiet-1879
Realism/thomas-eakins_thomas-eakins-and-john-laurie-wallace-on-a-beach.jpg,0,photo,161,thomas-eakins/thomas-eakins-and-john-laurie-wallace-on-a-beach
Realism/odilon-redon_vase-of-flowers-5.jpg,0,flower painting,161,odilon-redon/vase-of-flowers-5
Realism/gustave-courbet_the-english-horse-of-m-duval.jpg,0,animal painting,161,gustave-courbet/the-english-horse-of-m-duval
Realism/henri-fantin-latour_flowers-large-bouquet-with-three-peonies-1879.jpg,0,flower painting,161,henri-fantin-latour/flowers-large-bouquet-with-three-peonies-1879
Realism/henri-matisse_interior-with-a-top-hat-1896.jpg,0,interior,161,henri-matisse/interior-with-a-top-hat-1896
Realism/george-pemba_self-portrait-1987.jpg,0,self-portrait,161,george-pemba/self-portrait-1987
Realism/charles-francois-daubigny_the-banks-of-the-thames-at-eames.jpg,0,marina,161,charles-francois-daubigny/the-banks-of-the-thames-at-eames
Realism/konstantinos-volanakis_greek-frigate-at-anchor.jpg,0,marina,161,konstantinos-volanakis/greek-frigate-at-anchor
Realism/vasily-perov_self-portrait-1870.jpg,0,self-portrait,161,vasily-perov/self-portrait-1870
Realism/andrei-ryabushkin_alyosha-popovich-illustration-for-the-book-russian-epic-heroes.jpg,0,illustration,161,andrei-ryabushkin/alyosha-popovich-illustration-for-the-book-russian-epic-heroes
Realism/henri-fantin-latour_flowers.jpg,0,flower painting,161,henri-fantin-latour/flowers
Realism/odilon-redon_vase-of-flowers-10.jpg,0,flower painting,161,odilon-redon/vase-of-flowers-10
Realism/odilon-redon_boat-in-the-moonlight.jpg,0,marina,161,odilon-redon/boat-in-the-moonlight
Realism/klavdy-lebedev_sadko-1903.jpg,0,mythological painting,161,klavdy-lebedev/sadko-1903
Realism/henri-fantin-latour_yellow-pink-roses-in-a-glass-vase-1903.jpg,0,flower painting,161,henri-fantin-latour/yellow-pink-roses-in-a-glass-vase-1903
Realism/henri-fantin-latour_bouquet-of-peonies-and-iris-1884.jpg,0,flower painting,161,henri-fantin-latour/bouquet-of-peonies-and-iris-1884
Realism/henri-fantin-latour_bouquet-of-white-chrysanthemums-1869.jpg,0,flower painting,161,henri-fantin-latour/bouquet-of-white-chrysanthemums-1869
Realism/frederic-remington_attack-on-the-supply-train-1885.jpg,0,battle painting,161,frederic-remington/attack-on-the-supply-train-1885
Realism/konstantinos-volanakis_fishing-boat-on-choppy-waters.jpg,0,marina,161,konstantinos-volanakis/fishing-boat-on-choppy-waters
Realism/odilon-redon_poppies-in-a-vase.jpg,0,flower painting,161,odilon-redon/poppies-in-a-vase
Realism/vasily-vereshchagin_the-porch-of-the-church-of-john-the-baptist-in-tolchkovo-yaroslavl-1888.jpg,0,interior,161,vasily-vereshchagin/the-porch-of-the-church-of-john-the-baptist-in-tolchkovo-yaroslavl-1888
Realism/thomas-eakins_photograph-1910-6.jpg,0,photo,161,thomas-eakins/photograph-1910-6
Realism/odilon-redon_poppies-and-daisies-in-a-blue-vase.jpg,0,flower painting,161,odilon-redon/poppies-and-daisies-in-a-blue-vase
Realism/isaac-levitan_white-lilac-1895.jpg,0,flower painting,161,isaac-levitan/white-lilac-1895
Realism/henri-fantin-latour_dahlias-1872.jpg,0,flower painting,161,henri-fantin-latour/dahlias-1872
Fauvism/fikret-mualla-saygi_unknown-title-11.jpg,0,still life,150,fikret-mualla-saygi/unknown-title-11
Fauvism/aldemir-martins_vase-with-flowers-1990.jpg,0,flower painting,150,aldemir-martins/vase-with-flowers-1990
Fauvism/milton-avery_figure-by-pool-1945.jpg,0,landscape,150,milton-avery/figure-by-pool-1945
Fauvism/hans-hofmann_interior-composition-1935.jpg,0,interior,150,hans-hofmann/interior-composition-1935
Fauvism/carlos-botelho_sol-doirado.jpg,0,cityscape,150,carlos-botelho/sol-doirado
Fauvism/ilya-mashkov_still-life-with-dahlias-1912.jpg,0,flower painting,150,ilya-mashkov/still-life-with-dahlias-1912
Fauvism/max-pechstein_modellpause-1925.jpg,0,portrait,150,max-pechstein/modellpause-1925
Fauvism/pyotr-konchalovsky_nude-on-a-background-of-green-sketch-for-painting-woman-at-the-creek-1928.jpg,0,nude painting (nu),150,pyotr-konchalovsky/nude-on-a-background-of-green-sketch-for-painting-woman-at-the-creek-1928
Fauvism/kees-van-dongen_odalisque-couch-e-1909.jpg,0,nude painting (nu),150,kees-van-dongen/odalisque-couch-e-1909
Fauvism/charles-lapicque_en-fuite.jpg,0,marina,150,charles-lapicque/en-fuite
Fauvism/brett-whiteley_self-portrait-in-studio-1976.jpg,0,self-portrait,150,brett-whiteley/self-portrait-in-studio-1976
Fauvism/othon-friesz_figures-in-a-landscape-1908.jpg,0,genre painting,150,othon-friesz/figures-in-a-landscape-1908
Fauvism/walasse-ting_ladies-with-parrots.jpg,0,figurative,150,walasse-ting/ladies-with-parrots
Fauvism/louis-valtat_violet-cliffs-1900.jpg,0,marina,150,louis-valtat/violet-cliffs-1900
Fauvism/walasse-ting_two-parrots(1).jpg,0,animal painting,150,walasse-ting/two-parrots
Fauvism/rik-wouters_self-portrait-1908.jpg,0,self-portrait,150,rik-wouters/self-portrait-1908
Fauvism/ion-pacea_white-flowers-and-apples.jpg,0,still life,150,ion-pacea/white-flowers-and-apples
Fauvism/ion-pacea_marina.jpg,0,marina,150,ion-pacea/marina
Fauvism/walasse-ting_ladies-with-watermelons-1980.jpg,0,figurative,150,walasse-ting/ladies-with-watermelons-1980
Fauvism/ion-pacea_midnight-sun.jpg,0,landscape,150,ion-pacea/midnight-sun
Fauvism/fikret-mualla-saygi_unknown-title-7.jpg,0,genre painting,150,fikret-mualla-saygi/unknown-title-7
Fauvism/kazimir-malevich_self-portrait-1910.jpg,0,self-portrait,150,kazimir-malevich/self-portrait-1910
Fauvism/viorel-marginean_unknown-title-9.jpg,0,animal painting,150,viorel-marginean/unknown-title-9
Fauvism/fikret-mualla-saygi_unknown-title-18.jpg,0,genre painting,150,fikret-mualla-saygi/unknown-title-18
Fauvism/fikret-mualla-saygi_unknown-title-3.jpg,0,genre painting,150,fikret-mualla-saygi/unknown-title-3
Fauvism/andre-derain_portrait-of-lucien-gilbert-1906.jpg,0,portrait,150,andre-derain/portrait-of-lucien-gilbert-1906
Fauvism/charles-lapicque_ostie.jpg,0,cityscape,150,charles-lapicque/ostie
Fauvism/pyotr-konchalovsky_natasha-on-a-chair-portrait-of-n-p-konchalovskaya-in-childhood-1910.jpg,0,portrait,150,pyotr-konchalovsky/natasha-on-a-chair-portrait-of-n-p-konchalovskaya-in-childhood-1910
Fauvism/corneille_two-birds-2002.jpg,0,animal painting,150,corneille/two-birds-2002
Fauvism/charles-lapicque_le-bal-1976.jpg,0,figurative,150,charles-lapicque/le-bal-1976
Fauvism/charles-lapicque_les-cap-horniers.jpg,0,marina,150,charles-lapicque/les-cap-horniers
Fauvism/kees-van-dongen_parisian-lady-1910.jpg,0,figurative,150,kees-van-dongen/parisian-lady-1910
Fauvism/wu-guanzhong_lotus-under-the-sun-2001.jpg,0,flower painting,150,wu-guanzhong/lotus-under-the-sun-2001
Fauvism/walasse-ting_the-pinkest-flowers.jpg,0,flower painting,150,walasse-ting/the-pinkest-flowers
Fauvism/fikret-mualla-saygi_unknown-title-20.jpg,0,genre painting,150,fikret-mualla-saygi/unknown-title-20
Fauvism/theo-van-doesburg_self-portrait-1911.jpg,0,self-portrait,150,theo-van-doesburg/self-portrait-1911
Fauvism/pyotr-konchalovsky_spanish-landscape-palm-1910.jpg,0,sketch and study,150,pyotr-konchalovsky/spanish-landscape-palm-1910
Fauvism/max-pechstein_sunset-1921.jpg,0,genre painting,150,max-pechstein/sunset-1921
Fauvism/mary-fedden_still-life-with-coffee-jar.jpg,0,still life,150,mary-fedden/still-life-with-coffee-jar
Fauvism/pyotr-konchalovsky_portrait-of-sofia-petrovna-konchalovskaya-1912.jpg,0,portrait,150,pyotr-konchalovsky/portrait-of-sofia-petrovna-konchalovskaya-1912
Fauvism/henri-matisse_collioure-interior-1905.jpg,0,interior,150,henri-matisse/collioure-interior-1905
Fauvism/ion-pacea_marina-with-red-sun.jpg,0,marina,150,ion-pacea/marina-with-red-sun
Fauvism/pyotr-konchalovsky_portrait-of-a-historian-v-s-protopopov-1911.jpg,0,portrait,150,pyotr-konchalovsky/portrait-of-a-historian-v-s-protopopov-1911
Fauvism/pyotr-konchalovsky_portrait-of-artist-leonard-mikhailovich-bunatyan-1920.jpg,0,portrait,150,pyotr-konchalovsky/portrait-of-artist-leonard-mikhailovich-bunatyan-1920
Fauvism/pyotr-konchalovsky_in-the-studio-family-portrait-1917.jpg,0,portrait,150,pyotr-konchalovsky/in-the-studio-family-portrait-1917
Fauvism/charles-lapicque_bateau-sur-la-lagune-venise-1955.jpg,0,cityscape,150,charles-lapicque/bateau-sur-la-lagune-venise-1955
Fauvism/kees-van-dongen_the-dancers-revel-and-coco-1910.jpg,0,genre painting,150,kees-van-dongen/the-dancers-revel-and-coco-1910
Fauvism/walasse-ting_two-angels.jpg,0,figurative,150,walasse-ting/two-angels
Fauvism/menez_sem-t-tulo-1987-1.jpg,0,genre painting,150,menez/sem-t-tulo-1987-1
Fauvism/milton-avery_conversation-1956.jpg,0,portrait,150,milton-avery/conversation-1956
Fauvism/rik-wouters_self-portrait-with-black-bandage-1915.jpg,0,self-portrait,150,rik-wouters/self-portrait-with-black-bandage-1915
Fauvism/mary-fedden_the-horse-mug-1991.jpg,0,still life,150,mary-fedden/the-horse-mug-1991
Fauvism/aldemir-martins_red-cat-and-vase-with-flowers.jpg,0,animal painting,150,aldemir-martins/red-cat-and-vase-with-flowers
Fauvism/viorel-marginean_unknown-title-14.jpg,0,animal painting,150,viorel-marginean/unknown-title-14
Fauvism/ilya-mashkov_self-portrait-1911.jpg,0,self-portrait,150,ilya-mashkov/self-portrait-1911
Fauvism/charles-lapicque_le-coup-de-foudre.jpg,0,landscape,150,charles-lapicque/le-coup-de-foudre
Fauvism/andre-derain_the-port-of-collioure-1905-1.jpg,0,landscape,150,andre-derain/the-port-of-collioure-1905-1
Fauvism/raoul-dufy_martigues-1907.jpg,0,marina,150,raoul-dufy/martigues-1907
Fauvism/george-mavroides_lying-naked-1985.jpg,0,nude painting (nu),150,george-mavroides/lying-naked-1985
Fauvism/pyotr-konchalovsky_mushrooms-1911.jpg,0,still life,150,pyotr-konchalovsky/mushrooms-1911
Fauvism/pyotr-konchalovsky_self-portrait-1910.jpg,0,self-portrait,150,pyotr-konchalovsky/self-portrait-1910
Fauvism/alberto-magnelli_man-smoking-1914.jpg,0,portrait,150,alberto-magnelli/man-smoking-1914
Fauvism/fikret-mualla-saygi_unknown-title-16.jpg,0,genre painting,150,fikret-mualla-saygi/unknown-title-16
Fauvism/walasse-ting_red-parrot-green-parrot.jpg,0,animal painting,150,walasse-ting/red-parrot-green-parrot
Fauvism/pyotr-konchalovsky_portrait-of-baron-k-rausch-von-traubenberg-1911.jpg,0,portrait,150,pyotr-konchalovsky/portrait-of-baron-k-rausch-von-traubenberg-1911
Fauvism/bela-czobel_in-the-atelier-1922.jpg,0,interior,150,bela-czobel/in-the-atelier-1922
Fauvism/charles-lapicque_quai-venise-1955.jpg,0,cityscape,150,charles-lapicque/quai-venise-1955
Fauvism/john-duncan-fergusson_the-red-sail.jpg,0,marina,150,john-duncan-fergusson/the-red-sail
Fauvism/fikret-mualla-saygi_unknown-title-14.jpg,0,genre painting,150,fikret-mualla-saygi/unknown-title-14
Fauvism/charles-lapicque_les-r-gates.jpg,0,marina,150,charles-lapicque/les-r-gates
Fauvism/charles-lapicque_espagne.jpg,0,portrait,150,charles-lapicque/espagne
Fauvism/pyotr-konchalovsky_still-life-flowers-in-pink-1918.jpg,0,flower painting,150,pyotr-konchalovsky/still-life-flowers-in-pink-1918
Fauvism/jean-metzinger_les-flamants-1907.jpg,0,animal painting,150,jean-metzinger/les-flamants-1907
Fauvism/georges-braque_port-of-la-ciotat-1907.jpg,0,marina,150,georges-braque/port-of-la-ciotat-1907
Fauvism/george-mavroides_girl-wearing-white-dress-2000.jpg,0,portrait,150,george-mavroides/girl-wearing-white-dress-2000
Fauvism/charles-lapicque_le-phare-1958.jpg,0,marina,150,charles-lapicque/le-phare-1958
Fauvism/fikret-mualla-saygi_mavi.jpg,0,genre painting,150,fikret-mualla-saygi/mavi
Fauvism/pyotr-konchalovsky_still-life.jpg,0,still life,150,pyotr-konchalovsky/still-life
Fauvism/endre-bartos_cubist-city-2004.jpg,0,cityscape,150,endre-bartos/cubist-city-2004
Fauvism/endre-bartos_trees-in-blue-2005.jpg,0,figurative,150,endre-bartos/trees-in-blue-2005
Fauvism/rik-wouters_self-portrait-with-cigar-1914.jpg,0,self-portrait,150,rik-wouters/self-portrait-with-cigar-1914
Fauvism/milton-avery_female-painter-1945.jpg,0,portrait,150,milton-avery/female-painter-1945
Fauvism/max-pechstein_m-dchen-sitzender-weiblicher-akt-1910.jpg,0,nude painting (nu),150,max-pechstein/m-dchen-sitzender-weiblicher-akt-1910
Fauvism/joan-miro_still-life-with-coffee-mill.jpg,0,still life,150,joan-miro/still-life-with-coffee-mill
Fauvism/henri-matisse_dance-1912.jpg,0,interior,150,henri-matisse/dance-1912
Fauvism/henri-matisse_self-portrait-in-shirtsleeves-1900.jpg,0,self-portrait,150,henri-matisse/self-portrait-in-shirtsleeves-1900
Fauvism/aldemir-martins_marinha.jpg,0,landscape,150,aldemir-martins/marinha
Fauvism/charles-lapicque_untitled-1955.jpg,0,cityscape,150,charles-lapicque/untitled-1955
Fauvism/maurice-de-vlaminck_vase-of-flowers.jpg,0,flower painting,150,maurice-de-vlaminck/vase-of-flowers
Fauvism/pyotr-konchalovsky_sketch-of-portrait-of-vsevolod-meyerhold-1938.jpg,0,sketch and study,150,pyotr-konchalovsky/sketch-of-portrait-of-vsevolod-meyerhold-1938
Fauvism/charles-lapicque_l-homme-et-l-armure-1969.jpg,0,portrait,150,charles-lapicque/l-homme-et-l-armure-1969
Fauvism/auguste-herbin_the-docks-of-the-port-of-bastia-1907.jpg,0,cityscape,150,auguste-herbin/the-docks-of-the-port-of-bastia-1907
Mannerism_Late_Renaissance/titian_philip-ii-offering-don-fernando-to-victory.jpg,0,allegorical painting,153,titian/philip-ii-offering-don-fernando-to-victory
Mannerism_Late_Renaissance/hans-von-aachen_allegorie-on-the-battle-of-bra-ov-1604.jpg,0,allegorical painting,153,hans-von-aachen/allegorie-on-the-battle-of-bra-ov-1604
Mannerism_Late_Renaissance/piero-di-cosimo_the-myth-of-prometheus-1515.jpg,0,mythological painting,153,piero-di-cosimo/the-myth-of-prometheus-1515
Mannerism_Late_Renaissance/maerten-van-heemskerck_conquest-of-tunis-victory-of-charles-v.jpg,0,battle painting,153,maerten-van-heemskerck/conquest-of-tunis-victory-of-charles-v
Mannerism_Late_Renaissance/giuseppe-arcimboldo_spring-1573(1).jpg,0,allegorical painting,153,giuseppe-arcimboldo/spring-1573
Mannerism_Late_Renaissance/rosso-fiorentino_the-holy-family-1520.jpg,0,religious painting,153,rosso-fiorentino/the-holy-family-1520
Mannerism_Late_Renaissance/correggio_allegory-of-the-vices-1530(2).jpg,0,allegorical painting,153,correggio/allegory-of-the-vices-1530
Mannerism_Late_Renaissance/titian_danae-1546.jpg,0,mythological painting,153,titian/danae-1546
Mannerism_Late_Renaissance/parmigianino_self-portrait-1540.jpg,0,self-portrait,153,parmigianino/self-portrait-1540
Mannerism_Late_Renaissance/parmigianino_pallas-athene.jpg,0,mythological painting,153,parmigianino/pallas-athene
Mannerism_Late_Renaissance/tintoretto_allegory-of-faith.jpg,0,allegorical painting,153,tintoretto/allegory-of-faith
Mannerism_Late_Renaissance/hans-von-aachen_allegory-of-peace-art-and-abundance-1602.jpg,0,allegorical painting,153,hans-von-aachen/allegory-of-peace-art-and-abundance-1602
Mannerism_Late_Renaissance/tintoretto_muse-with-lute-1594.jpg,0,mythological painting,153,tintoretto/muse-with-lute-1594
Mannerism_Late_Renaissance/giuseppe-arcimboldo_the-gardner(1).jpg,0,allegorical painting,153,giuseppe-arcimboldo/the-gardner
Mannerism_Late_Renaissance/hans-von-aachen_allegory-on-the-battle-of-sisak-1604.jpg,0,allegorical painting,153,hans-von-aachen/allegory-on-the-battle-of-sisak-1604
Mannerism_Late_Renaissance/hans-von-aachen_martyrdom-of-saint-sebastian-1590.jpg,0,religious painting,153,hans-von-aachen/martyrdom-of-saint-sebastian-1590
Mannerism_Late_Renaissance/hans-von-aachen_allegory-on-the-declaration-of-war-before-constantinople-1604.jpg,0,allegorical painting,153,hans-von-aachen/allegory-on-the-declaration-of-war-before-constantinople-1604
Mannerism_Late_Renaissance/tintoretto_francesco-ii-gonzaga-against-charles-viii-of-france-1495-in-fighting-the-battle-of-the-taro-1580.jpg,0,battle painting,153,tintoretto/francesco-ii-gonzaga-against-charles-viii-of-france-1495-in-fighting-the-battle-of-the-taro-1580
Mannerism_Late_Renaissance/rosso-fiorentino_allegoria-macabra-1520.jpg,0,allegorical painting,153,rosso-fiorentino/allegoria-macabra-1520
Mannerism_Late_Renaissance/titian_self-portrait-1562.jpg,0,self-portrait,153,titian/self-portrait-1562
Mannerism_Late_Renaissance/hans-von-aachen_mercury-and-ceres-flying-through-the-air.jpg,0,mythological painting,153,hans-von-aachen/mercury-and-ceres-flying-through-the-air
Mannerism_Late_Renaissance/parmigianino_helmet-with-long-plume-and-chin-strap.jpg,0,design,153,parmigianino/helmet-with-long-plume-and-chin-strap
Mannerism_Late_Renaissance/correggio_danae-1531(2).jpg,0,mythological painting,153,correggio/danae-1531
Mannerism_Late_Renaissance/tintoretto_winter.jpg,0,allegorical painting,153,tintoretto/winter
Mannerism_Late_Renaissance/tintoretto_allegory-of-the-scuola-della-misericordia.jpg,0,allegorical painting,153,tintoretto/allegory-of-the-scuola-della-misericordia
Mannerism_Late_Renaissance/tintoretto_rescue-of-arsinoe.jpg,0,mythological painting,153,tintoretto/rescue-of-arsinoe
Mannerism_Late_Renaissance/piero-di-cosimo_the-forest-fire-1505.jpg,0,animal painting,153,piero-di-cosimo/the-forest-fire-1505
Mannerism_Late_Renaissance/jacopo-pontormo_self-portrait.jpg,0,self-portrait,153,jacopo-pontormo/self-portrait
Mannerism_Late_Renaissance/paolo-veronese_happy-union.jpg,0,mythological painting,153,paolo-veronese/happy-union
Mannerism_Late_Renaissance/paolo-veronese_mars-and-venus.jpg,0,mythological painting,153,paolo-veronese/mars-and-venus
Mannerism_Late_Renaissance/parmigianino_helmet-with-eagle.jpg,0,design,153,parmigianino/helmet-with-eagle
Mannerism_Late_Renaissance/tintoretto_allegory-of-happiness.jpg,0,allegorical painting,153,tintoretto/allegory-of-happiness
Mannerism_Late_Renaissance/paolo-veronese_olympus-room-1561.jpg,0,quadratura,153,paolo-veronese/olympus-room-1561
Mannerism_Late_Renaissance/paolo-veronese_mortal-man-guided-to-divine-eternity-1561.jpg,0,allegorical painting,153,paolo-veronese/mortal-man-guided-to-divine-eternity-1561
Mannerism_Late_Renaissance/paolo-veronese_nemesis-1561.jpg,0,allegorical painting,153,paolo-veronese/nemesis-1561
Mannerism_Late_Renaissance/paolo-veronese_venus-and-amor.jpg,0,mythological painting,153,paolo-veronese/venus-and-amor
Mannerism_Late_Renaissance/paolo-veronese_youth-between-virtue-and-vice-1582.jpg,0,allegorical painting,153,paolo-veronese/youth-between-virtue-and-vice-1582
Mannerism_Late_Renaissance/giorgio-vasari_the-mutiliation-of-uranus-by-saturn.jpg,0,mythological painting,153,giorgio-vasari/the-mutiliation-of-uranus-by-saturn
Mannerism_Late_Renaissance/titian_death-of-actaeon-1562.jpg,0,mythological painting,153,titian/death-of-actaeon-1562
Mannerism_Late_Renaissance/hans-von-aachen_allegory-or-the-triumph-of-justice-1598.jpg,0,allegorical painting,153,hans-von-aachen/allegory-or-the-triumph-of-justice-1598
Mannerism_Late_Renaissance/paolo-veronese_venus-and-adonis.jpg,0,mythological painting,153,paolo-veronese/venus-and-adonis
Mannerism_Late_Renaissance/maerten-van-heemskerck_triumph-of-the-world-1564.jpg,0,allegorical painting,153,maerten-van-heemskerck/triumph-of-the-world-1564
Mannerism_Late_Renaissance/paolo-veronese_venice-hercules-and-ceres-1575.jpg,0,mythological painting,153,paolo-veronese/venice-hercules-and-ceres-1575
Mannerism_Late_Renaissance/paolo-veronese_juno-showering-gifts-on-venetia-1556.jpg,0,allegorical painting,153,paolo-veronese/juno-showering-gifts-on-venetia-1556
Mannerism_Late_Renaissance/titian_venus-and-cupid-with-an-organist-1549.jpg,0,mythological painting,153,titian/venus-and-cupid-with-an-organist-1549
Mannerism_Late_Renaissance/tintoretto_self-portrait.jpg,0,self-portrait,153,tintoretto/self-portrait
Mannerism_Late_Renaissance/paolo-veronese_music-astronomy-and-deceit-1557.jpg,0,allegorical painting,153,paolo-veronese/music-astronomy-and-deceit-1557
Mannerism_Late_Renaissance/paolo-veronese_ceres-renders-homage-to-venice-1575.jpg,0,mythological painting,153,paolo-veronese/ceres-renders-homage-to-venice-1575
Mannerism_Late_Renaissance/maerten-van-heemskerck_the-erythraean-sibyl-1564.jpg,0,mythological painting,153,maerten-van-heemskerck/the-erythraean-sibyl-1564
Mannerism_Late_Renaissance/hans-von-aachen_allegory-on-the-conquest-of-stuhlwei-enburg-sz-kesfeh-rv-r-1604.jpg,0,allegorical painting,153,hans-von-aachen/allegory-on-the-conquest-of-stuhlwei-enburg-sz-kesfeh-rv-r-1604
Mannerism_Late_Renaissance/maerten-van-heemskerck_sack-of-rome-1527.jpg,0,allegorical painting,153,maerten-van-heemskerck/sack-of-rome-1527
Mannerism_Late_Renaissance/paolo-veronese_moderation-1582.jpg,0,allegorical painting,153,paolo-veronese/moderation-1582
Mannerism_Late_Renaissance/hans-von-aachen_bacchus-ceres-and-amor-1600.jpg,0,mythological painting,153,hans-von-aachen/bacchus-ceres-and-amor-1600
Mannerism_Late_Renaissance/paolo-veronese_muse-with-tambourine-1561.jpg,0,mythological painting,153,paolo-veronese/muse-with-tambourine-1561
Mannerism_Late_Renaissance/giuseppe-arcimboldo_air-1566(1).jpg,0,allegorical painting,153,giuseppe-arcimboldo/air-1566
Mannerism_Late_Renaissance/tintoretto_the-origin-of-the-milky-way.jpg,0,mythological painting,153,tintoretto/the-origin-of-the-milky-way
Mannerism_Late_Renaissance/tintoretto_allegory-of-truth.jpg,0,allegorical painting,153,tintoretto/allegory-of-truth
